日　　期	市　　場	產　　品	上價	中價	下價	平均價(元/公斤)	增減%	交易量(公斤)	增減%	
112/03/24	800 高雄市	469 藍莓 進口 	225.0 	225.0 	225.0 	225.0 	 - 10	6 	 - 25	1350
112/03/24	800 高雄市	51 百香果 改良種 	80.0 	80.0 	80.0 	80.0 	 +  4	54 	 - 86	4320
112/03/24	800 高雄市	70 小番茄 其他 	70.0 	61.9 	39.6 	59.1 	 +  5	"1,470 "	 + 44	86877
112/03/24	800 高雄市	72 小番茄 聖女 	84.4 	80.0 	50.3 	74.9 	 + 27	542 	 +243	40595.8
112/03/24	800 高雄市	74 小番茄 玉女 	125.0 	91.0 	46.7 	88.9 	 - 47	84 	 - 48	7467.6
112/03/24	800 高雄市	812 火龍果 紅肉 	100.0 	88.1 	80.0 	88.9 	 + 33	180 	 - 38	16002
112/03/24	800 高雄市	829 蜜棗 進口 	125.0 	123.1 	120.0 	122.9 	 +  1	70 	 - 63	8603
112/03/24	800 高雄市	91 其他  	32.7 	30.0 	30.0 	30.5 	 -  2	856 	 + 19	26108
112/03/24	800 高雄市	A1 香蕉  	52.2 	41.9 	35.0 	42.6 	 + 27	"1,675 "	 - 17	71355
112/03/24	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	30.0 	30.0 	30.0 	30.0 	 - 40	105 	 - 78	3150
112/03/24	800 高雄市	B2 鳳梨 金鑽鳳梨 	23.1 	16.7 	15.0 	17.6 	 -  2	"4,336 "	 - 36	76313.6
112/03/24	800 高雄市	C2 茂谷柑  	64.5 	42.9 	30.0 	44.6 	 -  6	"2,124 "	 +115	94730.4
112/03/24	800 高雄市	C9 椪柑 進口 	125.0 	107.3 	100.0 	109.4 	 -  1	80 	 + 33	8752
112/03/24	800 高雄市	D1 桶柑  	50.0 	38.8 	30.3 	39.4 	 -  7	"1,032 "	 + 24	40660.8
112/03/24	800 高雄市	E1 甜橙 柳橙 	35.0 	31.7 	30.0 	32.0 	 -  2	750 	 - 15	24000
112/03/24	800 高雄市	E9 甜橙 進口 	72.2 	66.8 	61.2 	66.8 	 -  4	918 	 + 21	61322.4
112/03/24	800 高雄市	F1 雜柑 檸檬 	50.0 	36.7 	30.0 	38.0 	 -  5	400 	 - 75	15200
112/03/24	800 高雄市	F4 雜柑 桔子 	130.0 	105.0 	80.0 	105.0 	 +  1	100 	 - 41	10500
112/03/24	800 高雄市	G2 黃金果  	125.0 	109.8 	100.0 	110.9 	 + 19	138 	 - 51	15304.2
112/03/24	800 高雄市	G49 奇異果 進口 	216.5 	149.2 	116.7 	156.2 	 - 20	214 	 -  7	33426.8
112/03/24	800 高雄市	I1 木瓜 網室紅肉 	34.6 	27.9 	25.0 	28.7 	 +  1	"6,822 "	 + 45	195791.4
112/03/24	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	20.0 	20.0 	    0	500 	 -  6	10000
112/03/24	800 高雄市	L1 枇杷 茂木 	238.3 	184.7 	120.0 	182.5 	 +  3	216 	 - 11	39420
112/03/24	800 高雄市	N9 李 進口 	204.0 	122.0 	110.0 	136.0 	 + 13	80 	    0	10880
112/03/24	800 高雄市	O9 梨 其他進口 	120.0 	106.5 	98.9 	107.7 	 -  3	735 	 +  4	79159.5
112/03/24	800 高雄市	O99 梨 西洋梨進口 	133.3 	101.2 	84.2 	104.2 	 +  5	430 	 -  7	44806
112/03/24	800 高雄市	P1 番石榴 珍珠芭 	36.4 	30.0 	27.5 	30.8 	 - 18	"1,400 "	 - 29	43120
112/03/24	800 高雄市	Q1 蓮霧 紅蓮霧 	103.1 	49.6 	40.0 	58.4 	 - 20	"2,232 "	 + 33	130348.8
112/03/24	800 高雄市	R3 芒果 本島 	80.0 	51.6 	50.0 	57.0 	 - 26	258 	 + 90	14706
112/03/24	800 高雄市	R6 芒果 金煌 	67.5 	60.0 	60.0 	61.5 	  -  	159 	  -  	9778.5
112/03/24	800 高雄市	S1 葡萄 巨峰 	134.0 	91.7 	80.0 	97.8 	 + 15	"1,145 "	 + 12	111981
112/03/24	800 高雄市	S9 葡萄 進口 	156.5 	115.1 	96.0 	119.6 	 -  1	"1,512 "	 + 26	180835.2
112/03/24	800 高雄市	T1 西瓜 大西瓜 	15.0 	15.0 	15.0 	15.0 	 - 23	"9,360 "	 + 64	140400
112/03/24	800 高雄市	T5 西瓜 黃肉 	25.0 	21.0 	20.0 	21.6 	  -  	"1,416 "	  -  	30585.6
112/03/24	800 高雄市	T6 西瓜 紅肉 	20.0 	20.0 	20.0 	20.0 	  -  	300 	  -  	6000
112/03/24	800 高雄市	W1 洋香瓜 網狀紅肉 	81.0 	51.5 	40.0 	55.1 	  -  	"3,140 "	  -  	173014
112/03/24	800 高雄市	W6 洋香瓜 光面綠肉 	40.0 	32.3 	30.0 	33.4 	  -  	"1,280 "	  -  	42752
112/03/24	800 高雄市	X69 蘋果 富士進口 	191.5 	84.8 	64.2 	102.0 	 +  7	"7,980 "	 - 27	813960
112/03/24	800 高雄市	Y39 桃子 甜桃進口 	130.0 	108.1 	83.1 	107.5 	 -  4	"1,880 "	 - 13	202100
112/03/25	800 高雄市	22 棗子  	92.9 	49.5 	30.0 	54.3 	 - 15	747 	 + 73	40562.1
112/03/25	800 高雄市	31 釋迦  	99.0 	68.9 	60.0 	73.1 	 - 10	630 	 +228	46053
112/03/25	800 高雄市	32 釋迦 鳳梨釋迦 	60.0 	55.6 	40.0 	53.3 	 + 72	468 	 + 95	24944.4
112/03/25	800 高雄市	41 梅  	70.0 	70.0 	70.0 	70.0 	    0	54 	 + 13	3780
112/03/25	800 高雄市	45 草莓  	220.7 	139.1 	43.8 	136.4 	 + 18	844 	 +156	115121.6
112/03/25	800 高雄市	459 草莓 進口 	700.0 	700.0 	700.0 	700.0 	    0	30 	    0	21000
112/03/25	800 高雄市	51 百香果 改良種 	80.0 	59.2 	50.0 	61.5 	 - 23	276 	 +411	16974
112/03/25	800 高雄市	70 小番茄 其他 	70.0 	58.6 	42.2 	57.6 	 -  3	"1,454 "	 -  1	83750.4
112/03/25	800 高雄市	72 小番茄 聖女 	90.0 	65.8 	9.9 	59.4 	 - 21	430 	 - 21	25542
112/03/25	800 高雄市	74 小番茄 玉女 	150.0 	127.7 	55.8 	117.8 	 + 33	192 	 +129	22617.6
112/03/25	800 高雄市	812 火龍果 紅肉 	120.0 	97.5 	80.0 	98.5 	 + 11	242 	 + 34	23837
112/03/25	800 高雄市	829 蜜棗 進口 	120.0 	120.0 	120.0 	120.0 	 -  2	30 	 - 57	3600
112/03/25	800 高雄市	91 其他  	78.6 	61.3 	50.0 	62.5 	 +105	120 	 - 86	7500
112/03/25	800 高雄市	A1 香蕉  	50.0 	34.5 	25.0 	35.7 	 - 16	"3,200 "	 + 91	114240
112/03/25	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	40.0 	39.5 	30.0 	37.7 	 + 26	364 	 +247	13722.8
112/03/25	800 高雄市	B2 鳳梨 金鑽鳳梨 	19.9 	16.2 	15.0 	16.7 	 -  5	"2,480 "	 - 43	41416
112/03/25	800 高雄市	C2 茂谷柑  	88.4 	57.3 	36.7 	59.4 	 + 33	"1,794 "	 - 16	106563.6
112/03/25	800 高雄市	C9 椪柑 進口 	130.0 	130.0 	130.0 	130.0 	 + 19	50 	 - 38	6500
112/03/25	800 高雄市	D1 桶柑  	60.0 	47.8 	40.0 	48.7 	 + 24	270 	 - 74	13149
112/03/25	800 高雄市	E1 甜橙 柳橙 	47.7 	31.7 	20.0 	32.6 	 +  2	"1,170 "	 + 56	38142
112/03/25	800 高雄市	E9 甜橙 進口 	74.2 	67.4 	66.7 	68.6 	 +  3	990 	 +  8	67914
112/03/25	800 高雄市	F1 雜柑 檸檬 	50.0 	36.5 	30.0 	37.9 	 -  0	470 	 + 18	17813
112/03/25	800 高雄市	F2 雜柑 金棗 	40.0 	40.0 	40.0 	40.0 	  -  	250 	  -  	10000
112/03/25	800 高雄市	F4 雜柑 桔子 	110.0 	110.0 	110.0 	110.0 	 +  5	30 	 - 70	3300
112/03/25	800 高雄市	G2 黃金果  	120.0 	114.7 	100.0 	112.8 	 +  2	285 	 +107	32148
112/03/25	800 高雄市	G3 酪梨  	190.0 	190.0 	190.0 	190.0 	  -  	72 	  -  	13680
112/03/25	800 高雄市	G49 奇異果 進口 	215.0 	200.0 	125.1 	188.0 	 + 20	334 	 + 56	62792
112/03/25	800 高雄市	H4 葡萄柚 紅肉 	30.0 	26.1 	25.0 	26.7 	  -  	540 	  -  	14418
112/03/25	800 高雄市	I1 木瓜 網室紅肉 	35.0 	27.9 	20.0 	27.7 	 -  3	"5,265 "	 - 23	145840.5
112/03/25	800 高雄市	I4 木瓜 青木瓜 	25.0 	23.5 	20.0 	23.1 	 + 16	320 	 - 36	7392
112/03/25	800 高雄市	L1 枇杷 茂木 	242.6 	204.1 	129.9 	197.0 	 +  8	686 	 +218	135142
112/03/25	800 高雄市	M3 楊桃 馬來亞種 	30.0 	30.0 	30.0 	30.0 	  -  	375 	  -  	11250
112/03/25	800 高雄市	N9 李 進口 	220.0 	120.0 	120.0 	140.0 	 +  3	75 	 -  6	10500
112/03/25	800 高雄市	O9 梨 其他進口 	118.6 	101.0 	94.4 	103.2 	 -  4	660 	 - 10	68112
112/03/25	800 高雄市	O99 梨 西洋梨進口 	119.9 	91.7 	80.0 	95.0 	 -  9	510 	 + 19	48450
112/03/25	800 高雄市	P1 番石榴 珍珠芭 	40.0 	35.9 	25.4 	34.6 	 + 12	"2,115 "	 + 51	73179
112/03/25	800 高雄市	Q1 蓮霧 紅蓮霧 	110.1 	58.6 	50.0 	67.2 	 + 15	"2,478 "	 + 11	166521.6
112/03/25	800 高雄市	R3 芒果 本島 	120.0 	115.8 	50.0 	103.5 	 + 82	171 	 - 34	17698.5
112/03/25	800 高雄市	S1 葡萄 巨峰 	132.1 	91.2 	80.0 	97.1 	 -  1	870 	 - 24	84477
112/03/25	800 高雄市	S9 葡萄 進口 	150.7 	106.8 	88.9 	112.0 	 -  6	"1,141 "	 - 25	127792
112/03/25	800 高雄市	T1 西瓜 大西瓜 	30.0 	22.0 	16.0 	22.4 	 + 49	"4,850 "	 - 48	108640
112/03/25	800 高雄市	T5 西瓜 黃肉 	30.0 	29.4 	25.0 	28.7 	 + 33	"1,500 "	 +  6	43050
112/03/25	800 高雄市	W0 洋香瓜 其他 	25.0 	25.0 	25.0 	25.0 	  -  	312 	  -  	7800
112/03/25	800 高雄市	W1 洋香瓜 網狀紅肉 	87.1 	56.1 	40.0 	59.1 	 +  7	"3,005 "	 -  4	177595.5
112/03/25	800 高雄市	W6 洋香瓜 光面綠肉 	52.9 	25.1 	20.0 	29.7 	 - 11	"4,012 "	 +213	119156.4
112/03/25	800 高雄市	W7 洋香瓜 光面白肉 	70.0 	70.0 	70.0 	70.0 	  -  	420 	  -  	29400
112/03/25	800 高雄市	X69 蘋果 富士進口 	184.7 	89.1 	66.1 	103.6 	 +  2	"8,752 "	 + 10	906707.2
112/03/25	800 高雄市	Y39 桃子 甜桃進口 	133.6 	110.1 	80.6 	108.9 	 +  1	"1,470 "	 - 22	160083
112/03/25	800 高雄市	Y4 桃子 早桃 	100.0 	100.0 	100.0 	100.0 	  -  	12 	  -  	1200
112/03/26	800 高雄市	22 棗子  	112.8 	62.1 	40.0 	67.8 	 + 25	"1,122 "	 + 50	76071.6
112/03/26	800 高雄市	31 釋迦  	71.1 	60.0 	60.0 	62.2 	 - 15	162 	 - 74	10076.4
112/03/26	800 高雄市	45 草莓  	214.6 	92.6 	64.6 	111.4 	 - 18	205 	 - 76	22837
112/03/26	800 高雄市	459 草莓 進口 	700.0 	700.0 	700.0 	700.0 	    0	20 	 - 33	14000
112/03/26	800 高雄市	469 藍莓 進口 	250.0 	225.2 	210.0 	227.1 	  -  	14 	  -  	3179.4
112/03/26	800 高雄市	51 百香果 改良種 	70.0 	70.0 	70.0 	70.0 	 + 14	66 	 - 76	4620
112/03/26	800 高雄市	70 小番茄 其他 	70.0 	62.0 	34.7 	58.2 	 +  1	908 	 - 38	52845.6
112/03/26	800 高雄市	72 小番茄 聖女 	90.0 	56.4 	26.7 	57.2 	 -  4	682 	 + 59	39010.4
112/03/26	800 高雄市	74 小番茄 玉女 	98.9 	76.1 	41.8 	73.8 	 - 37	92 	 - 52	6789.6
112/03/26	800 高雄市	A1 香蕉  	50.0 	39.2 	25.0 	38.5 	 +  8	"3,000 "	 -  6	115500
112/03/26	800 高雄市	B2 鳳梨 金鑽鳳梨 	25.0 	17.9 	15.0 	18.7 	 + 12	"5,022 "	 +102	93911.4
112/03/26	800 高雄市	C2 茂谷柑  	65.8 	37.8 	30.0 	41.8 	 - 30	"3,375 "	 + 88	141075
112/03/26	800 高雄市	C9 椪柑 進口 	130.0 	130.0 	130.0 	130.0 	    0	20 	 - 60	2600
112/03/26	800 高雄市	D2 海梨柑  	37.5 	23.1 	20.0 	25.4 	  -  	"2,205 "	  -  	56007
112/03/26	800 高雄市	E9 甜橙 進口 	77.1 	67.4 	66.7 	69.2 	 +  1	"2,052 "	 +107	141998.4
112/03/26	800 高雄市	F1 雜柑 檸檬 	50.0 	37.5 	30.0 	38.5 	 +  2	"1,000 "	 +113	38500
112/03/26	800 高雄市	F4 雜柑 桔子 	120.0 	106.7 	60.0 	100.0 	 -  9	125 	 +317	12500
112/03/26	800 高雄市	G2 黃金果  	100.0 	100.0 	100.0 	100.0 	 - 11	35 	 - 88	3500
112/03/26	800 高雄市	G49 奇異果 進口 	210.8 	165.0 	113.5 	163.9 	 - 13	278 	 - 17	45564.2
112/03/26	800 高雄市	I1 木瓜 網室紅肉 	30.0 	26.3 	20.0 	25.8 	 -  7	"2,504 "	 - 52	64603.2
112/03/26	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	20.0 	20.0 	 - 13	310 	 -  3	6200
112/03/26	800 高雄市	L1 枇杷 茂木 	205.2 	163.7 	101.8 	159.6 	 - 19	462 	 - 33	73735.2
112/03/26	800 高雄市	N9 李 進口 	220.0 	142.2 	120.0 	153.3 	 + 10	45 	 - 40	6898.5
112/03/26	800 高雄市	O9 梨 其他進口 	114.9 	100.3 	97.3 	102.6 	 -  1	455 	 - 31	46683
112/03/26	800 高雄市	O99 梨 西洋梨進口 	125.0 	105.6 	86.0 	105.6 	 + 11	190 	 - 63	20064
112/03/26	800 高雄市	P1 番石榴 珍珠芭 	40.0 	33.7 	25.0 	33.2 	 -  4	452 	 - 79	15006.4
112/03/26	800 高雄市	Q1 蓮霧 紅蓮霧 	101.5 	61.9 	50.0 	67.4 	 +  0	"1,572 "	 - 37	105952.8
112/03/26	800 高雄市	R1 芒果 愛文 	120.0 	107.6 	100.0 	108.6 	  -  	42 	  -  	4561.2
112/03/26	800 高雄市	R3 芒果 本島 	104.7 	74.7 	50.0 	75.8 	 - 27	449 	 +163	34034.2
112/03/26	800 高雄市	R6 芒果 金煌 	60.0 	60.0 	60.0 	60.0 	  -  	18 	  -  	1080
112/03/26	800 高雄市	S1 葡萄 巨峰 	100.0 	84.4 	80.0 	86.7 	 - 11	600 	 - 31	52020
112/03/26	800 高雄市	S9 葡萄 進口 	164.3 	115.6 	91.4 	120.5 	 +  8	"1,206 "	 +  6	145323
112/03/26	800 高雄市	T1 西瓜 大西瓜 	22.0 	16.5 	15.0 	17.3 	 - 23	"7,440 "	 + 53	128712
112/03/26	800 高雄市	T5 西瓜 黃肉 	25.0 	20.9 	20.0 	21.5 	 - 25	860 	 - 43	18490
112/03/26	800 高雄市	V1 甜瓜 美濃 	80.0 	80.0 	80.0 	80.0 	  -  	270 	  -  	21600
112/03/26	800 高雄市	X69 蘋果 富士進口 	187.8 	79.4 	64.2 	98.0 	 -  5	"10,086 "	 + 15	988428
112/03/26	800 高雄市	Y39 桃子 甜桃進口 	122.8 	108.2 	87.5 	107.0 	 -  2	"1,770 "	 + 20	189390
112/03/26	800 高雄市	Y4 桃子 早桃 	100.0 	81.7 	80.0 	85.0 	 - 15	96 	 +700	8160
112/03/28	800 高雄市	22 棗子  	136.0 	53.3 	30.0 	65.2 	 -  4	"1,125 "	 +  0	73350
112/03/28	800 高雄市	31 釋迦  	90.4 	66.4 	60.0 	69.9 	 + 12	"1,156 "	 +614	80804.4
112/03/28	800 高雄市	32 釋迦 鳳梨釋迦 	50.0 	43.6 	40.0 	44.2 	  -  	288 	  -  	12729.6
112/03/28	800 高雄市	41 梅  	80.0 	69.5 	60.0 	69.7 	  -  	525 	  -  	36592.5
112/03/28	800 高雄市	45 草莓  	214.4 	99.1 	44.9 	111.3 	 -  0	295 	 + 44	32833.5
112/03/28	800 高雄市	459 草莓 進口 	700.0 	700.0 	700.0 	700.0 	    0	20 	    0	14000
112/03/28	800 高雄市	469 藍莓 進口 	220.8 	200.0 	200.0 	204.2 	 - 10	24 	 + 71	4900.8
112/03/28	800 高雄市	51 百香果 改良種 	70.0 	58.8 	50.0 	59.3 	 - 15	336 	 +409	19924.8
112/03/28	800 高雄市	70 小番茄 其他 	62.2 	45.1 	30.0 	45.5 	 - 22	"3,880 "	 +327	176540
112/03/28	800 高雄市	72 小番茄 聖女 	76.2 	68.3 	45.4 	65.3 	 + 14	"1,396 "	 +105	91158.8
112/03/28	800 高雄市	73 小番茄 嬌女 	30.0 	30.0 	30.0 	30.0 	  -  	30 	  -  	900
112/03/28	800 高雄市	74 小番茄 玉女 	150.0 	150.0 	138.7 	147.7 	 +100	150 	 + 63	22155
112/03/28	800 高雄市	811 火龍果 白肉 	50.0 	50.0 	50.0 	50.0 	  -  	8 	  -  	400
112/03/28	800 高雄市	812 火龍果 紅肉 	120.0 	106.7 	80.0 	104.0 	  -  	100 	  -  	10400
112/03/28	800 高雄市	829 蜜棗 進口 	140.0 	137.1 	120.0 	134.3 	  -  	70 	  -  	9401
112/03/28	800 高雄市	91 其他  	31.3 	30.0 	30.0 	30.3 	  -  	"2,816 "	  -  	85324.8
112/03/28	800 高雄市	A1 香蕉  	55.0 	41.8 	31.2 	42.3 	 + 10	"1,975 "	 - 34	83542.5
112/03/28	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	50.0 	46.9 	30.0 	44.1 	  -  	"1,734 "	  -  	76469.4
112/03/28	800 高雄市	B2 鳳梨 金鑽鳳梨 	21.1 	16.1 	15.0 	16.9 	 - 10	"11,344 "	 +126	191713.6
112/03/28	800 高雄市	C2 茂谷柑  	83.8 	42.7 	30.0 	48.4 	 + 16	"2,604 "	 - 23	126033.6
112/03/28	800 高雄市	C9 椪柑 進口 	130.0 	130.0 	130.0 	130.0 	    0	50 	 +150	6500
112/03/28	800 高雄市	D1 桶柑  	58.3 	39.1 	30.0 	41.1 	  -  	"2,712 "	  -  	111463.2
112/03/28	800 高雄市	E9 甜橙 進口 	71.7 	66.8 	66.7 	67.7 	 -  2	"1,440 "	 - 30	97488
112/03/28	800 高雄市	F1 雜柑 檸檬 	50.0 	38.6 	30.0 	39.2 	 +  2	"1,308 "	 + 31	51273.6
112/03/28	800 高雄市	F2 雜柑 金棗 	45.0 	45.0 	45.0 	45.0 	  -  	120 	  -  	5400
112/03/28	800 高雄市	F4 雜柑 桔子 	126.3 	100.0 	73.8 	100.0 	    0	400 	 +220	40000
112/03/28	800 高雄市	F6 雜柑 黃金檸檬 	27.5 	27.5 	27.5 	27.5 	  -  	20 	  -  	550
112/03/28	800 高雄市	G2 黃金果  	112.8 	100.0 	94.0 	101.4 	 +  1	250 	 +614	25350
112/03/28	800 高雄市	G49 奇異果 進口 	232.5 	178.7 	166.7 	187.0 	 + 14	154 	 - 45	28798
112/03/28	800 高雄市	G5 香瓜梨  	60.0 	60.0 	60.0 	60.0 	  -  	684 	  -  	41040
112/03/28	800 高雄市	I1 木瓜 網室紅肉 	34.0 	25.8 	19.2 	26.1 	 +  1	"12,980 "	 +418	338778
112/03/28	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	20.0 	20.0 	    0	"1,800 "	 +481	36000
112/03/28	800 高雄市	L1 枇杷 茂木 	220.0 	183.9 	145.6 	183.5 	 + 15	278 	 - 40	51013
112/03/28	800 高雄市	M3 楊桃 馬來亞種 	30.0 	30.0 	30.0 	30.0 	  -  	240 	  -  	7200
112/03/28	800 高雄市	N9 李 進口 	220.0 	142.2 	120.0 	153.3 	    0	45 	    0	6898.5
112/03/28	800 高雄市	O9 梨 其他進口 	120.0 	110.0 	98.2 	109.6 	 +  7	570 	 + 25	62472
112/03/28	800 高雄市	O99 梨 西洋梨進口 	112.3 	85.1 	80.0 	89.5 	 - 15	350 	 + 84	31325
112/03/28	800 高雄市	P1 番石榴 珍珠芭 	45.0 	37.8 	29.7 	37.6 	 + 13	"3,241 "	 +617	121861.6
112/03/28	800 高雄市	Q1 蓮霧 紅蓮霧 	86.4 	53.6 	38.7 	57.2 	 - 15	"3,903 "	 +148	223251.6
112/03/28	800 高雄市	R3 芒果 本島 	123.2 	66.9 	60.0 	76.8 	 +  1	388 	 - 14	29798.4
112/03/28	800 高雄市	S1 葡萄 巨峰 	100.0 	85.2 	80.0 	87.1 	 +  0	"1,260 "	 +110	109746
112/03/28	800 高雄市	S9 葡萄 進口 	144.4 	109.3 	92.9 	113.0 	 -  6	"1,755 "	 + 46	198315
112/03/28	800 高雄市	T1 西瓜 大西瓜 	25.0 	20.4 	20.0 	21.3 	 + 23	"14,400 "	 + 94	306720
112/03/28	800 高雄市	T5 西瓜 黃肉 	25.0 	18.0 	12.0 	18.2 	 - 15	"6,520 "	 +658	118664
112/03/28	800 高雄市	V1 甜瓜 美濃 	60.0 	60.0 	60.0 	60.0 	 - 25	330 	 + 22	19800
112/03/28	800 高雄市	W0 洋香瓜 其他 	41.8 	26.8 	25.0 	29.4 	  -  	612 	  -  	17992.8
112/03/28	800 高雄市	W1 洋香瓜 網狀紅肉 	70.0 	52.5 	50.0 	55.5 	  -  	600 	  -  	33300
112/03/28	800 高雄市	W6 洋香瓜 光面綠肉 	46.3 	29.2 	20.0 	30.7 	  -  	"6,374 "	  -  	195681.8
112/03/28	800 高雄市	W7 洋香瓜 光面白肉 	70.0 	60.0 	36.8 	57.4 	  -  	"3,232 "	  -  	185516.8
112/03/28	800 高雄市	X69 蘋果 富士進口 	185.4 	87.1 	63.6 	102.1 	 +  4	"8,266 "	 - 18	843958.6
112/03/28	800 高雄市	Y39 桃子 甜桃進口 	127.5 	96.3 	80.0 	99.3 	 -  7	"1,140 "	 - 36	113202
112/03/28	800 高雄市	Y4 桃子 早桃 	111.1 	100.0 	100.0 	102.2 	 + 20	108 	 + 13	11037.6
112/03/29	800 高雄市	22 棗子  	120.0 	73.3 	50.0 	78.0 	 + 20	414 	 - 63	32292
112/03/29	800 高雄市	31 釋迦  	96.0 	69.1 	60.0 	72.7 	 +  4	752 	 - 35	54670.4
112/03/29	800 高雄市	32 釋迦 鳳梨釋迦 	40.0 	40.0 	40.0 	40.0 	 - 10	144 	 - 50	5760
112/03/29	800 高雄市	41 梅  	79.5 	61.5 	60.0 	64.8 	 -  7	330 	 - 37	21384
112/03/29	800 高雄市	43 桑椹  	100.0 	100.0 	100.0 	100.0 	  -  	150 	  -  	15000
112/03/29	800 高雄市	45 草莓  	200.0 	130.0 	50.0 	128.0 	 + 15	148 	 - 50	18944
112/03/29	800 高雄市	459 草莓 進口 	700.0 	700.0 	700.0 	700.0 	    0	20 	    0	14000
112/03/29	800 高雄市	51 百香果 改良種 	70.0 	70.0 	70.0 	70.0 	 + 18	120 	 - 64	8400
112/03/29	800 高雄市	70 小番茄 其他 	70.0 	70.0 	70.0 	70.0 	 + 54	180 	 - 95	12600
112/03/29	800 高雄市	72 小番茄 聖女 	60.6 	37.8 	25.0 	39.8 	 - 39	324 	 - 77	12895.2
112/03/29	800 高雄市	74 小番茄 玉女 	116.3 	66.0 	23.0 	67.5 	 - 54	63 	 - 58	4252.5
112/03/29	800 高雄市	829 蜜棗 進口 	120.0 	117.8 	110.0 	116.7 	 - 13	60 	 - 14	7002
112/03/29	800 高雄市	91 其他  	40.0 	40.0 	40.0 	40.0 	 + 32	48 	 - 98	1920
112/03/29	800 高雄市	A1 香蕉  	54.0 	38.2 	30.0 	39.7 	 -  6	"1,475 "	 - 25	58557.5
112/03/29	800 高雄市	B2 鳳梨 金鑽鳳梨 	25.0 	19.4 	15.0 	19.6 	 + 16	"4,780 "	 - 58	93688
112/03/29	800 高雄市	C2 茂谷柑  	61.9 	46.7 	36.8 	47.8 	 -  1	"1,416 "	 - 46	67684.8
112/03/29	800 高雄市	C9 椪柑 進口 	130.0 	130.0 	130.0 	130.0 	    0	20 	 - 60	2600
112/03/29	800 高雄市	D1 桶柑  	60.0 	37.3 	30.0 	40.4 	 -  2	"1,510 "	 - 44	61004
112/03/29	800 高雄市	E9 甜橙 進口 	74.9 	67.8 	62.0 	68.1 	 +  1	"1,278 "	 - 11	87031.8
112/03/29	800 高雄市	F1 雜柑 檸檬 	50.0 	37.9 	30.0 	38.8 	 -  1	400 	 - 69	15520
112/03/29	800 高雄市	F4 雜柑 桔子 	120.0 	100.0 	80.0 	100.0 	    0	100 	 - 75	10000
112/03/29	800 高雄市	G2 黃金果  	100.0 	85.2 	80.0 	87.1 	 - 14	224 	 - 10	19510.4
112/03/29	800 高雄市	G49 奇異果 進口 	166.7 	138.2 	100.1 	136.3 	 - 27	486 	 +216	66241.8
112/03/29	800 高雄市	G5 香瓜梨  	60.0 	60.0 	60.0 	60.0 	    0	500 	 - 27	30000
112/03/29	800 高雄市	I1 木瓜 網室紅肉 	31.2 	24.7 	16.6 	24.4 	 -  7	"2,481 "	 - 81	60536.4
112/03/29	800 高雄市	I2 木瓜 一般紅肉 	1.1 	1.1 	1.1 	1.1 	  -  	72 	  -  	79.2
112/03/29	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	20.0 	20.0 	    0	200 	 - 89	4000
112/03/29	800 高雄市	L1 枇杷 茂木 	200.5 	146.5 	120.0 	152.0 	 - 17	311 	 + 12	47272
112/03/29	800 高雄市	N9 李 進口 	120.0 	120.0 	120.0 	120.0 	 - 22	10 	 - 78	1200
112/03/29	800 高雄市	O9 梨 其他進口 	118.5 	101.4 	96.2 	103.8 	 -  5	585 	 +  3	60723
112/03/29	800 高雄市	O99 梨 西洋梨進口 	118.8 	102.0 	90.0 	102.9 	 + 15	340 	 -  3	34986
112/03/29	800 高雄市	P1 番石榴 珍珠芭 	40.0 	37.8 	30.0 	36.7 	 -  2	680 	 - 79	24956
112/03/29	800 高雄市	Q1 蓮霧 紅蓮霧 	130.0 	87.5 	49.4 	88.4 	 + 55	"1,276 "	 - 67	112798.4
112/03/29	800 高雄市	Q2 蓮霧 子彈型 	60.0 	44.4 	40.0 	46.7 	  -  	270 	  -  	12609
112/03/29	800 高雄市	R3 芒果 本島 	125.0 	82.3 	53.8 	85.1 	 + 11	222 	 - 43	18892.2
112/03/29	800 高雄市	S1 葡萄 巨峰 	112.2 	83.4 	80.0 	88.5 	 +  2	"1,390 "	 + 10	123015
112/03/29	800 高雄市	S9 葡萄 進口 	148.3 	111.8 	91.9 	115.1 	 +  2	"1,449 "	 - 17	166779.9
112/03/29	800 高雄市	T1 西瓜 大西瓜 	22.8 	19.0 	15.0 	18.9 	 - 11	"12,130 "	 - 16	229257
112/03/29	800 高雄市	T5 西瓜 黃肉 	20.0 	14.4 	12.0 	15.1 	 - 17	"1,950 "	 - 70	29445
112/03/29	800 高雄市	V1 甜瓜 美濃 	65.1 	52.7 	29.4 	50.5 	 - 16	660 	 +100	33330
112/03/29	800 高雄市	W0 洋香瓜 其他 	25.0 	25.0 	25.0 	25.0 	 - 15	630 	 +  3	15750
112/03/29	800 高雄市	W1 洋香瓜 網狀紅肉 	78.9 	56.4 	43.0 	58.2 	 +  5	"2,588 "	 +331	150621.6
